SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,2407 Key Largo Ln,Fort Lauderdale,FL,33312,950000,3,2.0,LAUDERDALE ISLES NO 2-BLK,1462,9825,1955,44,650,,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/2407-Key-Largo-Ln-33312/home/41812837,MARMLS,A11351650,N,Y,26.0914669,-80.1938676
MLS Listing,,Single Family Residential,630 SW 29th Ave,Fort Lauderdale,FL,33312,395000,3,2.0,PARK PLAZA,1225,7312,1964,135,322,,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/630-SW-29th-Ave-33312/home/41794038,MARMLS,A11312670,N,Y,26.1129535,-80.1826897
MLS Listing,,Single Family Residential,2524 Whale Harbor Ln,Fort Lauderdale,FL,33312,949000,3,2.0,Lauderdale Isles 2-resub,1572,7150,1957,1,604,,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/2524-Whale-Harbor-Ln-33312/home/41811444,Beaches MLS,F10377476,N,Y,26.0892529,-80.1994254
MLS Listing,,Single Family Residential,5201 SW 31st Ave #120,Dania Beach,FL,33312,449900,4,2.0,OAK LAKES,1485,,1985,1,303,160,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/5201-SW-31st-Ave-33312/unit-120/home/41817292,MARMLS,A11375767,N,Y,26.0568694,-80.1857847
MLS Listing,,Single Family Residential,2636 Sugarloaf Ln,Fort Lauderdale,FL,33312,2245000,3,3.0,Lauderdale Isles,2217,11315,1956,2,1013,,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/2636-Sugarloaf-Ln-33312/home/41812190,Beaches MLS,F10377355,N,Y,26.0872518,-80.1973773
MLS Listing,,Single Family Residential,5282 SW 38th Ave,Hollywood,FL,33312,1100000,4,2.5,MAPLE RIDGE,2150,5002,2000,2,512,175,Active,April-30-2023 10:00 AM,April-30-2023 12:00 PM,https://www.redfin.com/FL/Fort-Lauderdale/5282-SW-38th-Ave-33312/home/41997939,MARMLS,A11375197,N,Y,26.0574099,-80.1977278
MLS Listing,,Single Family Residential,3131 SW 23rd Ct,Fort Lauderdale,FL,33312,540000,3,2.0,Riverland Village,1436,7000,1960,2,376,,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/3131-SW-23rd-Ct-33312/home/41813984,Beaches MLS,F10376123,N,Y,26.0931542,-80.1864821
MLS Listing,,Single Family Residential,4417 SW 37th Ave,Dania Beach,FL,33312,945000,3,2.0,DAVIS ISLES SEC 5,1896,9800,1968,3,498,,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/4417-SW-37th-Ave-33312/home/41814515,MARMLS,A11374465,N,Y,26.0668849,-80.1960338
MLS Listing,,Single Family Residential,2424 Marathon Ln,Fort Lauderdale,FL,33312,1200000,3,2.0,LAUDERDALE ISLES NO 2-BLK,1462,7150,1955,3,821,,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/2424-Marathon-Ln-33312/home/41813831,MARMLS,A11374849,N,Y,26.090916,-80.194385
MLS Listing,,Single Family Residential,1025 SW 15th Ter,Fort Lauderdale,FL,33312,550000,2,1.0,RIVERSIDE NO 3,726,6000,1941,3,758,,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/1025-SW-15th-Ter-33312/home/41794310,MARMLS,A11373543,N,Y,26.108926,-80.1625528
MLS Listing,,Single Family Residential,3230 SW 17th St,Fort Lauderdale,FL,33312,450000,2,1.0,Riverland Village Sec 1-replat,1133,7350,1957,3,397,,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/3230-SW-17th-St-33312/home/41813639,Beaches MLS,RX-10880357,N,Y,26.0991131,-80.188095
MLS Listing,,Single Family Residential,3818 SW 50th Ct,Fort Lauderdale,FL,33312,825000,4,3.0,Maple Ridge,2184,3645,2001,3,378,127,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/3818-SW-50th-Ct-33312/home/41998986,Beaches MLS,F10377135,N,Y,26.0593661,-80.1975971
MLS Listing,,Townhouse,1927 SW 5th Blvd,Fort Lauderdale,FL,33312,525000,3,2.5,The Edge On 20,1621,,2021,4,324,205,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/1927-SW-5th-Blvd-33312/home/173207202,Beaches MLS,F10376902,N,Y,26.116784,-80.1672785
MLS Listing,,Townhouse,505 SW 18th Ave #8,Fort Lauderdale,FL,33312,575000,3,2.5,Oak Hammock,1858,,2005,4,309,637,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/505-SW-18th-Ave-33312/unit-8/home/42041988,Beaches MLS,F10376806,N,Y,26.116186,-80.1658743
MLS Listing,,Single Family Residential,500 SW 15th Ave,Fort Lauderdale,FL,33312,855000,6,2.0,RIVERSIDE ADD AMEN PLAT,1797,10942,1974,4,476,,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/500-SW-15th-Ave-33312/home/41800693,MARMLS,A11374131,N,Y,26.1144238,-80.1614573
MLS Listing,,Single Family Residential,216 SW 19th Ave,Fort Lauderdale,FL,33312,1480000,3,3.5,ROBERTSON PARK,,13467,2023,6,,,Pre On-Market,,,https://www.redfin.com/FL/Fort-Lauderdale/216-SW-19th-Ave-33312/home/41795990,MARMLS,A11369001,N,Y,26.119286,-80.166558
MLS Listing,,Vacant Land,,Dania Beach,FL,33312,450000,,,,,9353,,6,,,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/Undisclosed-address-33312/home/185143965,MARMLS,A11373224,N,Y,26.077455,-80.175455
MLS Listing,,Townhouse,4901 SW 31st Ter #117,Fort Lauderdale,FL,33312,365000,2,2.5,Oakbridge,1110,,1996,7,329,239,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/4901-SW-31st-Ter-33312/unit-117/home/41817163,Beaches MLS,F10376561,N,Y,26.0607772,-80.1850092
MLS Listing,,Single Family Residential,321 SW 9th Ave,Fort Lauderdale,FL,33312,575000,2,1.0,WAVERLY PLACE,1056,4500,1924,10,545,,Active,April-30-2023 01:00 PM,April-30-2023 04:00 PM,https://www.redfin.com/FL/Fort-Lauderdale/321-Lauderdale-Trl-33312/home/41797812,MARMLS,A11371368,N,Y,26.1180804,-80.1535604
MLS Listing,,Single Family Residential,3516 SW 6th Ct,Fort Lauderdale,FL,33312,444900,3,2.0,MELROSE PARK SEC 5,1659,13864,1955,10,268,,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/3516-SW-6th-Ct-33312/home/41792350,MARMLS,A11369552,N,Y,26.1132593,-80.1938487
MLS Listing,,Single Family Residential,1744 W Las Olas Blvd,Fort Lauderdale,FL,33312,1399000,3,2.0,Gill Isles,2105,13263,1956,11,665,,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/1744-W-Las-Olas-Blvd-33312/home/41796252,Beaches MLS,F10375077,N,Y,26.118838,-80.164819
MLS Listing,,Single Family Residential,1865 SW 24th Ave,Fort Lauderdale,FL,33312,750000,3,2.0,Oak River Sub 77-25 B,1680,7192,1978,11,446,,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/1865-SW-24th-Ave-33312/home/41810221,Beaches MLS,F10375880,N,Y,26.0966366,-80.1739271
MLS Listing,,Single Family Residential,1516 SW 5th Ct,Fort Lauderdale,FL,33312,1525000,2,2.0,GILL ISLES,1197,6741,1957,12,1274,,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/1516-SW-5th-Ct-33312/home/41797600,MARMLS,A11369609,N,Y,26.1152553,-80.1615552
MLS Listing,,Single Family Residential,3712 Riverland Rd,Fort Lauderdale,FL,33312,629000,2,2.0,Lauderdale Isles 2-blk 9,1484,8663,1956,12,424,,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/3712-Riverland-Rd-33312/home/41812698,Beaches MLS,F10374276,N,Y,26.0915044,-80.1970382
MLS Listing,,Single Family Residential,5851 SW 32nd Ter,Hollywood,FL,33312,1695000,4,3.0,REED LAND CO,3232,23132,1960,12,524,,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/5851-SW-32nd-Ter-33312/home/41815681,MARMLS,A11356997,N,Y,26.0501796,-80.1872014
MLS Listing,,Condo/Co-op,1312 SW 3rd Ct #1312,Fort Lauderdale,FL,33312,299000,1,1.0,Sailboat Bend,762,,2005,13,392,235,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/1312-SW-3rd-Ct-33312/unit-1312/home/185032737,Beaches MLS,F10375848,N,Y,26.117989,-80.1588344
MLS Listing,,Single Family Residential,2064 SW 28th Ter,Fort Lauderdale,FL,33312,825000,3,2.0,Chula Vista First Add Rev,1670,7151,1973,14,494,,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/2064-SW-28th-Ter-33312/home/41810505,Beaches MLS,F10373530,N,Y,26.0963689,-80.1798085
MLS Listing,,Single Family Residential,3708 SW 14th St,Fort Lauderdale,FL,33312,270000,2,1.0,Davie Blvd Park 23-6 B,672,5927,1953,16,402,,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/3708-SW-14th-St-33312/home/41816341,Beaches MLS,F10375248,N,Y,26.1029787,-80.1976952
MLS Listing,,Single Family Residential,3441 SW 15th St,Fort Lauderdale,FL,33312,444000,3,2.0,PEARL ESTATES,1224,6000,1959,16,363,,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/3441-SW-15th-St-33312/home/41815412,MARMLS,A11368750,N,Y,26.1022776,-80.1922795
MLS Listing,,Single Family Residential,1451 SW 13th Ct,Fort Lauderdale,FL,33312,735000,3,2.0,South Fork Estates 55-2 B,2674,8426,1966,16,275,,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/1451-SW-13th-Ct-33312/home/41812105,Beaches MLS,F10374791,N,Y,26.1051485,-80.1611322
MLS Listing,,Single Family Residential,4400 SW 26th Ave,Dania Beach,FL,33312,1350000,3,2.0,MARSHALLS EVERGLADE,2154,12228,1978,17,627,,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/4400-SW-26th-Ave-33312/home/41817515,MARMLS,A11368170,N,Y,26.067768,-80.1754093
MLS Listing,,Single Family Residential,382 W Dayton Cir,Fort Lauderdale,FL,33312,469990,3,2.0,Melrose Park Sec 6 Green,1118,7505,1955,17,420,,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/382-W-Dayton-Cir-33312/home/41792667,Beaches MLS,F10375262,N,Y,26.116833,-80.1953306
MLS Listing,,Single Family Residential,2503 Andros Ln,Fort Lauderdale,FL,33312,869000,3,2.0,Lauderdale Isles 2 33-20,1358,6600,1954,18,640,,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/2503-Andros-Ln-33312/home/41811866,Beaches MLS,F10375215,N,Y,26.0885348,-80.1876494
MLS Listing,,Condo/Co-op,3265 Griffin Rd #204,Dania Beach,FL,33312,175000,1,1.0,PALMS AT DANIA BEACH COND,700,,1974,19,250,260,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/3265-Griffin-Rd-33312/unit-204/home/42058576,MARMLS,A11367242,N,Y,26.0628679,-80.1867433
MLS Listing,,Single Family Residential,724 W Las Olas Blvd,Fort Lauderdale,FL,33312,1375000,4,3.5,Bryan Sub,2216,14840,1938,19,620,,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/724-W-Las-Olas-Blvd-33312/home/41796627,Beaches MLS,RX-10878133,N,Y,26.1186701,-80.1514279
MLS Listing,,Single Family Residential,1455 SW 18th Ter,Fort Lauderdale,FL,33312,1624900,3,3.0,Lauderdale Isles 1 31-23,2109,6431,1953,20,770,,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/1455-SW-18th-Ter-33312/home/41810545,Beaches MLS,F10374524,N,Y,26.1029784,-80.1661792
MLS Listing,,Single Family Residential,2478 Cat Cay Ln,Fort Lauderdale,FL,33312,1290000,4,3.0,Lauderdale Isles 2 35-2 B,2173,7696,1954,20,594,,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/2478-Cat-Cay-Ln-33312/home/41815252,Beaches MLS,F10374700,N,Y,26.089354,-80.1892189
MLS Listing,,Single Family Residential,5275 SW 34th Way,Hollywood,FL,33312,1185000,4,2.5,BANYAN OAKRIDGE PLAT,2436,7400,1997,22,486,135,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/5275-SW-34th-Way-33312/home/41819027,MARMLS,A11365913,N,Y,26.0573296,-80.1937485
MLS Listing,,Single Family Residential,2684 Key Largo Ln,Fort Lauderdale,FL,33312,979000,3,2.0,Lauderdale Isles 2-blk 6,1499,8757,1956,22,653,,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/2684-Key-Largo-Ln-33312/home/41814847,Beaches MLS,F10365304,N,Y,26.0857814,-80.1933419
MLS Listing,,Single Family Residential,1625 SW 5th St,Fort Lauderdale,FL,33312,1449000,3,3.0,GILL ISLES,1197,6825,1957,23,1211,,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/1625-SW-5th-St-33312/home/41800128,MARMLS,A11365534,N,Y,26.1165791,-80.1634904
MLS Listing,,Single Family Residential,,Fort Lauderdale,FL,33312,499900,4,2.5,,1560,8651,1952,24,320,,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/Undisclosed-address-33312/home/41791550,MARMLS,A11364358,N,Y,26.1126049,-80.1896206
MLS Listing,,Condo/Co-op,3211 SW 44th St #210,Dania Beach,FL,33312,207500,2,1.0,CANAL GROVES CONDO,595,,1977,24,349,313,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/3211-SW-44th-St-33312/unit-210/home/41816153,MARMLS,A11364866,N,Y,26.0670572,-80.1857411
MLS Listing,,Single Family Residential,3521 Forest View Cir,Fort Lauderdale,FL,33312,2150000,5,5.0,Forest View Estates,4356,7386,2008,24,494,112,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/3521-Forest-View-Cir-33312/home/59201077,Beaches MLS,F10373721,N,Y,26.048787,-80.193065
MLS Listing,,Single Family Residential,1922 SW 5th Rd,Fort Lauderdale,FL,33312,545000,3,2.5,RIVERSIDE PARK TOWNHOUSE,1646,1543,2020,24,331,204,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/1922-SW-5th-Rd-33312/home/175294233,MARMLS,A11364176,N,Y,26.1157593,-80.1672342
MLS Listing,,Single Family Residential,1505 SW 5th Pl,Fort Lauderdale,FL,33312,3950000,5,5.5,Valentines Sub,4203,12683,2023,25,940,,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/1505-SW-5th-Pl-33312/home/41801053,Beaches MLS,F10373171,N,Y,26.1145897,-80.1620527
MLS Listing,,Single Family Residential,3609 SW 22 St,Fort Lauderdale,FL,33312,675000,4,3.0,Fairfax Brolliar Add Sec 5,2500,8250,1959,25,270,,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/3609-SW-22nd-St-33312/home/41816578,Beaches MLS,RX-10877424,N,Y,26.0942628,-80.1943499
MLS Listing,,Single Family Residential,2424 Tortugas Ln,Fort Lauderdale,FL,33312,1550000,3,3.0,LAUDERDALE ISLES NO 2-BLK,1610,7150,1957,27,963,,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/2424-Tortugas-Ln-33312/home/41813232,MARMLS,A11362690,N,Y,26.0907828,-80.1984409
MLS Listing,,Single Family Residential,2613 Key Largo Ln,Fort Lauderdale,FL,33312,989000,4,2.0,Lauderdale Isles,1968,7152,1956,28,503,,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/2613-Key-Largo-Ln-33312/home/41814835,Beaches MLS,F10373636,N,Y,26.0880901,-80.1938244
MLS Listing,,Single Family Residential,1807 SW 24th Ave,Fort Lauderdale,FL,33312,791000,4,3.0,Oak River,2036,8637,1975,31,389,,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/1807-SW-24th-Ave-33312/home/41816242,Beaches MLS,F10373192,N,Y,26.097993,-80.173941
MLS Listing,,Single Family Residential,5732 Ashwood Cir,Hollywood,FL,33312,2775000,6,5.5,Preserve At Emerald Hills,4764,7800,2024,32,582,650,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/5732-Ashwood-Cir-W-33312/home/63058859,Beaches MLS,F10373149,N,Y,26.050133,-80.1939255
MLS Listing,,Single Family Residential,2406 Nassau Ln,Fort Lauderdale,FL,33312,1978000,3,2.5,LAUDERDALE ISLES NO 2-BLK,,9702,1955,32,,,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/2406-Nassau-Ln-33312/home/41815115,MARMLS,A11360685,N,Y,26.0914824,-80.1954011
MLS Listing,,Single Family Residential,2844 SW 3rd Ct,Fort Lauderdale,FL,33312,434900,3,2.0,MIDLAND 1ST ADD,1918,6866,1957,33,227,,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/2844-SW-3rd-Ct-33312/home/41795217,MARMLS,A11360440,N,Y,26.117636,-80.1820764
MLS Listing,,Single Family Residential,5770 E Brookfield Cir E,Hollywood,FL,33312,2350000,5,4.5,Preserve At Emerald Hills,4006,7800,2017,33,587,577,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/5770-Brookfield-Cir-E-33312/home/63058668,Beaches MLS,F10372956,N,Y,26.0492963,-80.1906668
MLS Listing,,Single Family Residential,723 SW 14th Ter,Fort Lauderdale,FL,33312,569900,2,1.0,Riverside Add Amd 1-13 B,776,7337,1947,33,734,,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/723-SW-14th-Ter-33312/home/41797663,Beaches MLS,F10372189,N,Y,26.1119973,-80.1607161
MLS Listing,,Single Family Residential,2413 Nassau Ln,Fort Lauderdale,FL,33312,1050000,3,3.0,Lauderdale Isles,1866,7491,1956,35,563,,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/2413-Nassau-Ln-33312/home/41814122,Beaches MLS,F10372656,N,Y,26.091226,-80.195873
MLS Listing,,Single Family Residential,4481 SW Sw 34th Ave Ave,Fort Lauderdale,FL,33312,899000,4,2.0,Avon Isles,1341,,1958,35,670,,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/4481-SW-34th-Ave-33312/home/41816005,Beaches MLS,RX-10874832,N,Y,26.065367,-80.1890976
MLS Listing,,Single Family Residential,4501 SW 34th Avenue Ave,Fort Lauderdale,FL,33312,899000,3,2.0,Avon Isles,1186,,1958,35,758,,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/4501-SW-34th-Ave-33312/home/41819524,Beaches MLS,RX-10874830,N,Y,26.0651842,-80.1890976
MLS Listing,,Single Family Residential,3537 Forest View Cir,Dania Beach,FL,33312,2250000,5,4.5,Forest View Estates,,,2023,35,,111,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/3537-Forest-View-Cir-33312/home/174214763,MARMLS,A11359111,N,Y,26.0476271,-80.1938558
MLS Listing,,Single Family Residential,3291 SW 44th St,Fort Lauderdale,FL,33312,799000,4,3.0,Canal Groves,1601,,1988,35,499,,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/3291-SW-44th-St-33312/home/41821409,Beaches MLS,RX-10874825,N,Y,26.0670848,-80.1874847
MLS Listing,,Single Family Residential,2548 Marathon Ln,Fort Lauderdale,FL,33312,1295000,4,4.0,LAUDERDALE ISLES NO 2-BLK,2027,7150,1955,37,639,,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/2548-Marathon-Ln-33312/home/41812813,MARMLS,A11358814,N,Y,26.0886002,-80.1943567
MLS Listing,,Condo/Co-op,5130 SW 40th Ave #000,Dania Beach,FL,33314,245000,2,2.0,OAK HILLS CONDO NO IV,1060,,1973,38,231,480,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/5130-SW-40th-Ave-33314/home/181435932,MARMLS,A11355900,N,Y,26.0581478,-80.1991661
MLS Listing,,Single Family Residential,811 SW 31,Fort Lauderdale,FL,33312,488900,5,3.0,MELROSE PARK SEC 3,,,1953,40,,,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/811-SW-31st-Ave-33312/home/41792011,MARMLS,A11354923,N,Y,26.1110718,-80.1862424
MLS Listing,,Vacant Land,37 SW Ter,Dania Beach,FL,33312,879000,,,STIRLING OAKS ESTATES,,22007,,41,,,Active,,,https://www.redfin.com/FL/Davie/37-SW-Ter-33312/home/184698773,MARMLS,A11356256,N,Y,26.0898957,-80.1819268
MLS Listing,,Single Family Residential,625 W Dayton Cir,Fort Lauderdale,FL,33312,475000,2,2.0,MELROSE PARK SEC 5,1302,7507,1956,41,365,,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/625-W-Dayton-Cir-33312/home/41796287,MARMLS,A11355808,N,Y,26.1129889,-80.1972484
MLS Listing,,Single Family Residential,3121 SW 16th Ct,Fort Lauderdale,FL,33312,499900,3,2.0,RIVERLAND VILLAGE SEC 1-R,1519,7350,1959,41,329,,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/3121-SW-16th-Ct-33312/home/41810724,MARMLS,A11351399,N,Y,26.100381,-80.1863958
MLS Listing,,Single Family Residential,1501 SW 1st St,Fort Lauderdale,FL,33312,695000,2,2.0,River Highlands Amd,1422,6901,1940,43,489,,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/1501-Arpeika-St-33312/home/41796008,Beaches MLS,F10371548,N,Y,26.1212357,-80.1617298
MLS Listing,,Single Family Residential,2612 Key Largo Ln,Fort Lauderdale,FL,33312,2200000,6,5.0,LAUDERDALE ISLES NO 2-BLK,3511,7152,2014,44,627,,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/2612-Key-Largo-Ln-33312/home/41814770,MARMLS,A11355085,N,Y,26.0879167,-80.1933337
MLS Listing,,Single Family Residential,3331 SW 51st St,Fort Lauderdale,FL,33312,949000,3,2.0,Banyan Oakridge 157-44 B,1852,5000,1996,44,512,135,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/3331-SW-51st-St-33312/home/41817103,Beaches MLS,F10371374,N,Y,26.0591254,-80.1895769
MLS Listing,,Single Family Residential,2525 Marathon Ln,Fort Lauderdale,FL,33312,1600000,5,4.0,LAUDERDALE ISLES NO 2-BLK,2781,11000,1956,45,575,,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/2525-Marathon-Ln-33312/home/41814109,MARMLS,A11353935,N,Y,26.0892605,-80.1948502
MLS Listing,,Vacant Land,610 W Las Olas Blvd,Fort Lauderdale,FL,33312,105000,,,Symphony Condomimium,,,,48,,,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/610-W-Las-Olas-Blvd-33312/home/181123933,Beaches MLS,F10370793,N,Y,26.1184508,-80.1488986
MLS Listing,,Condo/Co-op,600 W Las Olas Blvd Unit 1708S,Fort Lauderdale,FL,33312,975000,3,2.5,The Symphony,1620,,2005,49,602,1494,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/600-W-Las-Olas-Blvd-33312/unit-1708S/home/42049581,Beaches MLS,F10369086,N,Y,26.1182897,-80.1491649
MLS Listing,,Single Family Residential,3311 SW 57th Pl,Hollywood,FL,33312,1699000,4,2.5,OAK POINT,3164,10445,1984,51,537,485,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/3311-SW-57th-Pl-33312/home/41818325,MARMLS,A11351610,N,Y,26.0508633,-80.1889528
MLS Listing,,Single Family Residential,2613 Tortugas Ln,Fort Lauderdale,FL,33312,1800000,3,2.5,LAUDERDALE ISLES NO 2-BLK,1892,10450,1957,51,951,,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/2613-Tortugas-Ln-33312/home/41811167,MARMLS,A11351446,N,Y,26.0879048,-80.1988114
MLS Listing,,Single Family Residential,2430 Bimini Ln,Fort Lauderdale,FL,33312,899000,3,2.0,Lauderdale Isles,1488,6600,1953,52,604,,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/2430-Bimini-Ln-33312/home/41813864,Beaches MLS,F10370141,N,Y,26.0907713,-80.1882734
MLS Listing,,Single Family Residential,2536 Gulfstream Ln,Fort Lauderdale,FL,33312,1115000,3,2.0,LAUDERDALE ISLES NO 2,1368,7150,1956,54,815,,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/2536-Gulfstream-Ln-33312/home/41812277,MARMLS,A11349896,N,Y,26.0890175,-80.1923485
MLS Listing,,Multi-Family (2-4 Unit),912 SW 22nd Ave,Fort Lauderdale,FL,33312,1199000,21,16.0,BRENDALE HEIGHTS,6218,,1955,54,193,,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/912-SW-22nd-Ave-33312/home/184547538,MARMLS,A11349104,N,Y,26.1102595,-80.1719611
MLS Listing,,Single Family Residential,3161 Riverland Rd,Fort Lauderdale,FL,33312,789000,4,2.0,Riverland Village Sec 1-replat,2084,9100,1961,55,379,,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/3161-Riverland-Rd-33312/home/41813023,Beaches MLS,RX-10869464,N,Y,26.0923367,-80.1872232
MLS Listing,,Single Family Residential,628 SW 14th Ter,Fort Lauderdale,FL,33312,579000,2,1.0,Riverside Add Amd 1-13 B,988,6837,1955,55,586,,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/628-SW-14th-Ter-33312/home/41797672,Beaches MLS,F10369673,N,Y,26.113341,-80.1603236
MLS Listing,,Single Family Residential,2271 SW 30th Ter,Fort Lauderdale,FL,33312,765000,4,2.0,RIVERLAND,2056,10491,1969,61,372,,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/2271-SW-30th-Ter-33312/home/41808247,MARMLS,A11346520,N,Y,26.0936899,-80.1848722
MLS Listing,,Single Family Residential,4919 SW 35th Ter,Hollywood,FL,33312,1100000,4,4.5,MAPLE RIDGE,2510,5259,2000,62,438,120,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/4919-SW-35th-Ter-33312/home/42001412,MARMLS,A11345664,N,Y,26.061355,-80.1925846
MLS Listing,,Single Family Residential,3637 SW 12th Ct,Fort Lauderdale,FL,33312,449900,3,2.0,BRYSA PARK,1088,10342,1949,62,414,,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/3637-SW-12th-Ct-33312/home/41815307,MARMLS,A11345603,N,Y,26.1062201,-80.1970387
MLS Listing,,Condo/Co-op,610 W Las Olas Blvd Unit 913N,Fort Lauderdale,FL,33312,825000,2,2.0,SYMPHONY NORTH CONDO,1298,,2005,62,636,1196,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/610-W-Las-Olas-Blvd-33312/unit-913N/home/42049682,MARMLS,A11345377,N,Y,26.1184508,-80.1488986
MLS Listing,,Multi-Family (2-4 Unit),1713 SW 11th St,Fort Lauderdale,FL,33312,515000,4,2.0,Riverside Park Add Amen P,1595,,1966,63,323,,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/1713-SW-11th-St-33312/home/184342064,Beaches MLS,F10368517,N,Y,26.1087974,-80.1645485
